fips,population,county,state,old_rate,rate
13155,9538,Irwin County,Georgia,1.342000419,0.013420004
13157,60485,Jackson County,Georgia,25.49723072,0.254972307
13159,13900,Jasper County,Georgia,4.949640288,0.049496403
13161,15068,Jeff Davis County,Georgia,-1.917971861,-0.019179719
13163,16930,Jefferson County,Georgia,-7.212049616,-0.072120496
13165,8340,Jenkins County,Georgia,4.004796163,0.040047962
13167,9980,Johnson County,Georgia,-7.925851703,-0.079258517
13169,28669,Jones County,Georgia,-1.123164394,-0.011231644
13171,18317,Lamar County,Georgia,0.9990719,0.009990719
13173,10078,Lanier County,Georgia,-1.994443342,-0.019944433
13175,48434,Laurens County,Georgia,2.345459801,0.023454598
13177,28298,Lee County,Georgia,17.19202771,0.171920277
13179,63453,Liberty County,Georgia,2.841473216,0.028414732
13181,7996,Lincoln County,Georgia,-3.826913457,-0.038269135
13183,14464,Long County,Georgia,11.78097345,0.117809735
13185,109233,Lowndes County,Georgia,8.25574689,0.082557469
13187,29966,Lumpkin County,Georgia,11.75332043,0.117533204
13189,21875,McDuffie County,Georgia,-1.110857143,-0.011108571
13191,14333,McIntosh County,Georgia,-23.42845182,-0.234284518
13193,14740,Macon County,Georgia,-18.03256445,-0.180325645
13195,28120,Madison County,Georgia,7.112375533,0.071123755
13197,8742,Marion County,Georgia,-14.23015328,-0.142301533
13199,21992,Meriwether County,Georgia,-6.270461986,-0.06270462
13201,6125,Miller County,Georgia,-2.040816327,-0.020408163
13205,23498,Mitchell County,Georgia,-7.417652566,-0.074176526
13207,26424,Monroe County,Georgia,5.801544051,0.058015441
13209,9123,Montgomery County,Georgia,-5.62315028,-0.056231503
13211,17868,Morgan County,Georgia,12.47481531,0.124748153
13213,39628,Murray County,Georgia,0.870596548,0.008705965
13215,189885,Muscogee County,Georgia,8.972272691,0.089722727
13217,99958,Newton County,Georgia,12.53026271,0.125302627
13219,32808,Oconee County,Georgia,27.40490124,0.274049012
13221,14899,Oglethorpe County,Georgia,-0.496677629,-0.004966776
13223,142324,Paulding County,Georgia,18.50496051,0.185049605
13225,27695,Peach County,Georgia,1.032677379,0.010326774
13227,29431,Pickens County,Georgia,12.86058917,0.128605892
13229,18758,Pierce County,Georgia,5.107154281,0.051071543
13231,17869,Pike County,Georgia,5.708209749,0.057082097
13233,41475,Polk County,Georgia,3.322483424,0.033224834
13235,12010,Pulaski County,Georgia,-17.94338052,-0.179433805
13237,21218,Putnam County,Georgia,3.907060043,0.0390706
13239,2513,Quitman County,Georgia,-11.06247513,-0.110624751
13241,16276,Rabun County,Georgia,3.729417547,0.037294175
13243,7719,Randolph County,Georgia,-16.76382951,-0.167638295
13245,200549,Richmond County,Georgia,3.020708156,0.030207082
13247,85215,Rockdale County,Georgia,9.804611864,0.098046119
13249,5010,Schley County,Georgia,-9.241516966,-0.09241517
13251,14593,Screven County,Georgia,-3.604467896,-0.036044679
13253,8729,Seminole County,Georgia,4.788635583,0.047886356
13255,64073,Spalding County,Georgia,5.045807126,0.050458071
13257,26175,Stephens County,Georgia,2.326647564,0.023266476
13259,6058,Stewart County,Georgia,-12.28128095,-0.12281281
13261,32819,Sumter County,Georgia,-9.759590481,-0.097595905
13263,6865,Talbot County,Georgia,-16.48943918,-0.164894392
13265,1717,Taliaferro County,Georgia,-9.20209668,-0.092020967
13267,25520,Tattnall County,Georgia,-10.49373041,-0.104937304
13269,8906,Taylor County,Georgia,-12.23894004,-0.1223894
13271,16500,Telfair County,Georgia,-24.38181818,-0.243818182
13273,9315,Terrell County,Georgia,-1.395598497,-0.013955985
13275,44720,Thomas County,Georgia,2.410554562,0.024105546
13277,40118,Tift County,Georgia,3.055984845,0.030559848
13279,27223,Toombs County,Georgia,-0.708959336,-0.007089593
13281,10471,Towns County,Georgia,19.31047655,0.193104766
13283,6885,Treutlen County,Georgia,-6.957153232,-0.069571532
13285,67044,Troup County,Georgia,3.552890639,0.035528906
13287,8930,Turner County,Georgia,0.85106383,0.008510638
13289,9023,Twiggs County,Georgia,-11.09387122,-0.110938712
13291,21356,Union County,Georgia,15.3399513,0.153399513
13293,27153,Upson County,Georgia,2.014510367,0.020145104
13295,68756,Walker County,Georgia,-1.602769213,-0.016027692
13297,83768,Walton County,Georgia,15.40564416,0.154056442
13299,36312,Ware County,Georgia,-0.167988544,-0.001679885
13301,5834,Warren County,Georgia,-10.61021598,-0.10610216
13303,21187,Washington County,Georgia,-5.659130599,-0.056591306
13305,30099,Wayne County,Georgia,0.149506628,0.001495066
13307,2799,Webster County,Georgia,-16.11289746,-0.161128975
13309,7421,Wheeler County,Georgia,0.673763644,0.006737636
13311,27144,White County,Georgia,3.164603596,0.031646036
13313,102599,Whitfield County,Georgia,0.258287118,0.002582871
13315,9255,Wilcox County,Georgia,-5.28363047,-0.052836305
13317,10593,Wilkes County,Georgia,-9.704521854,-0.097045219
13319,9563,Wilkinson County,Georgia,-7.173481125,-0.071734811
13321,21679,Worth County,Georgia,-4.128419208,-0.041284192
15001,185079,Hawaii County,Hawaii,8.401817602,0.084018176
15003,953207,Honolulu County,Hawaii,6.640845063,0.066408451
15005,90,Kalawao County,Hawaii,-8.888888889,-0.088888889
15007,67091,Kauai County,Hawaii,9.25161348,0.092516135
15009,154834,Maui County,Hawaii,6.406861542,0.064068615
16001,392365,Ada County,Idaho,26.14963108,0.261496311
16003,3976,Adams County,Idaho,10.13581489,0.101358149
16005,82839,Bannock County,Idaho,5.044725311,0.050447253
16007,5986,Bear Lake County,Idaho,6.448379552,0.064483796
16009,9285,Benewah County,Idaho,2.638664513,0.026386645
16011,45607,Bingham County,Idaho,5.22946039,0.052294604
16013,21376,Blaine County,Idaho,13.54790419,0.135479042
16015,7028,Boise County,Idaho,8.28116107,0.082811611
16017,40877,Bonner County,Idaho,15.24818358,0.152481836
16019,104234,Bonneville County,Idaho,18.92856458,0.189285646
16021,10972,Boundary County,Idaho,9.879693766,0.098796938
16023,2891,Butte County,Idaho,-10.96506399,-0.10965064
16025,1117,Camas County,Idaho,-3.581020591,-0.035810206
16027,188923,Canyon County,Idaho,22.32761495,0.22327615
16029,6963,Caribou County,Idaho,0.919144047,0.00919144
16031,22952,Cassia County,Idaho,7.419832694,0.074198327
16033,982,Clark County,Idaho,-19.55193483,-0.195519348
16035,8761,Clearwater County,Idaho,-0.308183997,-0.00308184
16037,4368,Custer County,Idaho,-2.129120879,-0.021291209
16039,27038,Elmore County,Idaho,6.021155411,0.060211554
16041,12786,Franklin County,Idaho,11.01204442,0.110120444
16043,13242,Fremont County,Idaho,1.102552485,0.011025525
16045,16719,Gem County,Idaho,14.37885041,0.143788504
16047,15464,Gooding County,Idaho,0.866528712,0.008665287
16049,16267,Idaho County,Idaho,1.684391713,0.016843917
16051,26140,Jefferson County,Idaho,18.17521041,0.181752104
16053,22374,Jerome County,Idaho,8.326629123,0.083266291
16055,138494,Kootenai County,Idaho,23.73243606,0.237324361
16057,37244,Latah County,Idaho,6.102996456,0.061029965
16059,7936,Lemhi County,Idaho,0.478830645,0.004788306
16061,3821,Lewis County,Idaho,-7.537293902,-0.075372939
16063,5208,Lincoln County,Idaho,-1.555299539,-0.015552995
16065,37536,Madison County,Idaho,40.96600597,0.40966006
16067,20069,Minidoka County,Idaho,7.693457571,0.076934576
16069,39265,Nez Perce County,Idaho,7.194702661,0.071947027
16071,4286,Oneida County,Idaho,6.486234251,0.064862343
16073,11526,Owyhee County,Idaho,3.357626236,0.033576262
16075,22623,Payette County,Idaho,12.21323432,0.122132343
16077,7817,Power County,Idaho,0.780350518,0.007803505
16079,12765,Shoshone County,Idaho,3.164904034,0.03164904
16081,10170,Teton County,Idaho,14.35594887,0.143559489
16083,77230,Twin Falls County,Idaho,16.5945876,0.165945876
16085,9862,Valley County,Idaho,19.1036301,0.191036301
16087,10198,Washington County,Idaho,2.961364974,0.02961365
17001,67103,Adams County,Illinois,-2.035676497,-0.020356765
17003,8238,Alexander County,Illinois,-36.39232824,-0.363923282
17005,17768,Bond County,Illinois,-5.870103557,-0.058701036
17007,54165,Boone County,Illinois,-1.323733038,-0.01323733
17009,6937,Brown County,Illinois,-9.989909183,-0.099899092
17011,34978,Bureau County,Illinois,-4.957401795,-0.049574018
17013,5089,Calhoun County,Illinois,-12.81194734,-0.128119473
17015,15387,Carroll County,Illinois,2.047182687,0.020471827
17017,13642,Cass County,Illinois,-4.398182085,-0.043981821
17019,201081,Champaign County,Illinois,2.379140744,0.023791407
17021,34800,Christian County,Illinois,-2.206896552,-0.022068966
17023,16335,Clark County,Illinois,-5.387205387,-0.053872054
17025,13815,Clay County,Illinois,-3.814694173,-0.038146942
17027,37762,Clinton County,Illinois,-2.285366241,-0.022853662
17029,53873,Coles County,Illinois,-13.01208398,-0.13012084
17031,5194675,Cook County,Illinois,1.556709515,0.015567095
17033,19817,Crawford County,Illinois,-5.74254428,-0.057425443
17035,11048,Cumberland County,Illinois,-5.412744388,-0.054127444
17037,105160,DeKalb County,Illinois,-4.507417269,-0.045074173
17039,16561,De Witt County,Illinois,-6.310005434,-0.063100054
17041,19980,Douglas County,Illinois,-1.201201201,-0.012012012
17043,916924,DuPage County,Illinois,1.739838853,0.017398389
17045,18576,Edgar County,Illinois,-9.205426357,-0.092054264
17047,6721,Edwards County,Illinois,-7.082279423,-0.070822794
17049,34242,Effingham County,Illinois,1.24408621,0.012440862
17051,22140,Fayette County,Illinois,-2.944896116,-0.029448961
17053,14081,Ford County,Illinois,-3.884667282,-0.038846673
17055,39561,Franklin County,Illinois,-4.441242638,-0.044412426
17057,37069,Fulton County,Illinois,-9.333944806,-0.093339448
17059,5589,Gallatin County,Illinois,-11.50474146,-0.115047415
17061,13886,Greene County,Illinois,-13.69004753,-0.136900475
17063,50063,Grundy County,Illinois,4.933783433,0.049337834
17065,8457,Hamilton County,Illinois,-5.486579165,-0.054865792
17067,19104,Hancock County,Illinois,-7.7680067,-0.077680067
17069,4320,Hardin County,Illinois,-15.53240741,-0.155324074
17071,7331,Henderson County,Illinois,-12.87682444,-0.128768244
17073,50486,Henry County,Illinois,-2.38085806,-0.023808581
17075,29718,Iroquois County,Illinois,-8.88686991,-0.088868699
17077,60218,Jackson County,Illinois,-12.02962569,-0.120296257
17079,9698,Jasper County,Illinois,-4.237987214,-0.042379872
17081,38827,Jefferson County,Illinois,-4.414453859,-0.044144539
17083,22985,Jersey County,Illinois,-6.4085273,-0.064085273
17085,22678,Jo Daviess County,Illinois,-2.835347032,-0.02835347
17087,12582,Johnson County,Illinois,5.77014783,0.057701478
17089,515269,Kane County,Illinois,0.243173954,0.00243174
17091,113449,Kankakee County,Illinois,-5.242003015,-0.05242003
17093,114736,Kendall County,Illinois,14.93254079,0.149325408
17095,52919,Knox County,Illinois,-5.578336703,-0.055783367
17097,703462,Lake County,Illinois,1.546636492,0.015466365
17099,113924,LaSalle County,Illinois,-3.744601664,-0.037446017
17101,16833,Lawrence County,Illinois,-9.225925266,-0.092259253
17103,36031,Lee County,Illinois,-5.234381505,-0.052343815
17105,38950,Livingston County,Illinois,-8.048780488,-0.080487805
17107,30305,Logan County,Illinois,-7.648902821,-0.076489028
17109,32612,McDonough County,Illinois,-16.47859684,-0.164785968
17111,308760,McHenry County,Illinois,0.475774064,0.004757741
17113,169572,McLean County,Illinois,0.814993041,0.00814993
17115,110768,Macon County,Illinois,-6.111873465,-0.061118735
17117,47765,Macoupin County,Illinois,-5.857845703,-0.058578457
17119,269282,Madison County,Illinois,-1.271158117,-0.012711581
17121,39437,Marion County,Illinois,-4.330958237,-0.043309582
17123,12640,Marshall County,Illinois,-7.10443038,-0.071044304
17125,14666,Mason County,Illinois,-10.77321696,-0.10773217
17127,15429,Massac County,Illinois,-8.166439821,-0.081664398
17129,12705,Menard County,Illinois,-3.21133412,-0.032113341
17131,16434,Mercer County,Illinois,-4.472435195,-0.044724352
17133,32957,Monroe County,Illinois,6.083684801,0.060836848
17135,30104,Montgomery County,Illinois,-6.032420941,-0.060324209
17137,35547,Morgan County,Illinois,-7.404281655,-0.074042817
17139,14846,Moultrie County,Illinois,-2.155462751,-0.021554628
17141,53497,Ogle County,Illinois,-3.194571658,-0.031945717
17143,186494,Peoria County,Illinois,-2.500884747,-0.025008847
17145,22350,Perry County,Illinois,-6.286353468,-0.062863535
17147,16729,Piatt County,Illinois,-0.334748042,-0.00334748
17149,16430,Pike County,Illinois,-10.29214851,-0.102921485
17151,4470,Pope County,Illinois,-15.81655481,-0.158165548
17153,6161,Pulaski County,Illinois,-15.71173511,-0.157117351
17155,6006,Putnam County,Illinois,-6.143856144,-0.061438561
17157,33476,Randolph County,Illinois,-9.896642371,-0.098966424
17159,16233,Richland County,Illinois,-2.587322122,-0.025873221
17161,147546,Rock Island County,Illinois,-1.947867106,-0.019478671
17163,270056,St. Clair County,Illinois,-4.686435406,-0.046864354
17165,24913,Saline County,Illinois,-4.595994059,-0.045959941
17167,197465,Sangamon County,Illinois,-0.56820196,-0.00568202
17169,7544,Schuyler County,Illinois,-8.510074231,-0.085100742
17171,5355,Scott County,Illinois,-7.581699346,-0.075816993
17173,22363,Shelby County,Illinois,-6.139605599,-0.061396056
17175,5994,Stark County,Illinois,-9.90990991,-0.099099099
17177,47711,Stephenson County,Illinois,-6.457630316,-0.064576303
17179,135394,Tazewell County,Illinois,-2.992008509,-0.029920085
17181,17808,Union County,Illinois,-3.167115903,-0.031671159
17183,81625,Vermilion County,Illinois,-9.111179173,-0.091111792
17185,11947,Wabash County,Illinois,-4.90499707,-0.049049971
17187,17707,Warren County,Illinois,-4.924606088,-0.049246061
17189,14716,Washington County,Illinois,-6.4895352,-0.064895352
17191,16760,Wayne County,Illinois,-3.466587112,-0.034665871
17193,14665,White County,Illinois,-5.373337879,-0.053733379
17195,58498,Whiteside County,Illinois,-4.798454648,-0.047984546
17197,677560,Will County,Illinois,2.773924081,0.027739241
17199,66357,Williamson County,Illinois,1.199572012,0.01199572
17201,295266,Winnebago County,Illinois,-3.358327745,-0.033583277
17203,38664,Woodford County,Illinois,-0.509517898,-0.005095179
18001,34387,Adams County,Indiana,4.135283683,0.041352837
18003,355329,Allen County,Indiana,8.465675473,0.084656755
18005,76794,Bartholomew County,Indiana,7.05002995,0.0705003
18007,8854,Benton County,Indiana,-1.524734583,-0.015247346
18009,12766,Blackford County,Indiana,-5.122982923,-0.051229829
18011,56640,Boone County,Indiana,25.02118644,0.250211864
18013,15242,Brown County,Indiana,1.528670778,0.015286708
18015,20155,Carroll County,Indiana,0.749193748,0.007491937
18017,38966,Cass County,Indiana,-2.812708515,-0.028127085
18019,110232,Clark County,Indiana,9.852855795,0.098528558
18021,26890,Clay County,Indiana,-1.576794347,-0.015767943
18023,33224,Clinton County,Indiana,-0.102335661,-0.001023357
18025,10713,Crawford County,Indiana,-1.745542798,-0.017455428
18027,31648,Daviess County,Indiana,5.475859454,0.054758595
18029,50047,Dearborn County,Indiana,1.262812956,0.01262813
18031,25740,Decatur County,Indiana,2.843822844,0.028438228
18033,42223,DeKalb County,Indiana,2.467849276,0.024678493
18035,117671,Delaware County,Indiana,-4.901802483,-0.049018025
18037,41889,Dubois County,Indiana,4.172933228,0.041729332
18039,197559,Elkhart County,Indiana,4.802615927,0.048026159
18041,24277,Fayette County,Indiana,-3.620710961,-0.03620711
18043,74578,Floyd County,Indiana,7.919225509,0.079192255
18045,17240,Fountain County,Indiana,-4.414153132,-0.044141531
18047,23087,Franklin County,Indiana,-1.308095465,-0.013080955
18049,20836,Fulton County,Indiana,-1.708581302,-0.017085813
18051,33503,Gibson County,Indiana,-1.468525207,-0.014685252
18053,70061,Grant County,Indiana,-4.83435863,-0.048343586
18055,33165,Greene County,Indiana,-7.121965928,-0.071219659
18057,274569,Hamilton County,Indiana,26.54997469,0.265499747
18059,70002,Hancock County,Indiana,14.05388417,0.140538842
18061,39364,Harrison County,Indiana,0.736713749,0.007367137
18063,145448,Hendricks County,Indiana,20.17215775,0.201721578
18065,49462,Henry County,Indiana,-1.107921232,-0.011079212
18067,82752,Howard County,Indiana,1.094837587,0.010948376
18069,37124,Huntington County,Indiana,-1.244477966,-0.01244478
18071,42376,Jackson County,Indiana,9.562016236,0.095620162
18073,33478,Jasper County,Indiana,-1.672740307,-0.016727403
18075,21253,Jay County,Indiana,-3.646544017,-0.03646544
18077,32428,Jefferson County,Indiana,2.217219687,0.022172197
18079,28525,Jennings County,Indiana,-3.197195443,-0.031971954
18081,139654,Johnson County,Indiana,15.83270082,0.158327008
18083,38440,Knox County,Indiana,-5.613943809,-0.056139438
